fips,year,annual_max_score,lat,lon
6025,2015,4,33.040816,-115.355395
6027,2015,5,36.561977,-117.403927
6029,2015,6,35.346629,-118.729506
6031,2015,6,36.072478,-119.81553
6033,2015,5,39.094802,-122.746757
6035,2015,6,40.721089,-120.629931
6037,2015,6,34.196398,-118.261862
6039,2015,6,37.210039,-119.749852
6041,2015,5,38.051817,-122.745974
6043,2015,6,37.570034,-119.91286
6045,2015,5,39.432388,-123.442881
6047,2015,6,37.194806,-120.722802
6049,2015,6,41.592919,-120.71837
6051,2015,6,37.915836,-118.875167
6053,2015,6,36.240107,-121.315573
6055,2015,5,38.507351,-122.325995
6057,2015,6,39.295191,-120.773446
6059,2015,6,33.675687,-117.777207
6061,2015,6,39.062032,-120.722718
6063,2015,6,39.99517,-120.829516
6065,2015,4,33.729828,-116.002239
6067,2015,6,38.450011,-121.340441
6069,2015,6,36.610702,-121.085296
6071,2015,4,34.85722,-116.181197
6073,2015,5,33.023604,-116.776117
6075,2015,5,37.727239,-123.032229
6077,2015,6,37.935034,-121.272237
6079,2015,6,35.385227,-120.44754
6081,2015,5,37.414664,-122.371542
6083,2015,6,34.537378,-120.038485
6085,2015,5,37.220777,-121.690622
6087,2015,5,37.012488,-122.007205
6089,2015,5,40.760522,-122.04355
6091,2015,6,39.576925,-120.521993
6093,2015,4,41.587986,-122.533287
6095,2015,5,38.267226,-121.939594
6097,2015,5,38.532574,-122.945194
6099,2015,6,37.562384,-121.002656
6101,2015,6,39.035257,-121.702758
6103,2015,5,40.126156,-122.232276
6105,2015,5,40.647724,-123.114404
6107,2015,6,36.230453,-118.780542
6109,2015,6,38.021451,-119.964708
6111,2015,6,34.358742,-119.133143
6113,2015,6,38.679268,-121.903178
6115,2015,6,39.270026,-121.34428
8001,2015,1,39.874325,-104.331872
8003,2015,3,37.568442,-105.788041
8005,2015,1,39.644632,-104.331733
8007,2015,4,37.202395,-107.050863
8009,2015,4,37.303144,-102.535457
8011,2015,4,37.931891,-103.077584
8013,2015,2,40.094826,-105.398382
8014,2015,2,39.953383,-105.052125
8015,2015,2,38.738246,-106.316972
8017,2015,3,38.835387,-102.604585
8019,2015,2,39.689403,-105.670791
8021,2015,3,37.213407,-106.176447
8023,2015,2,37.277547,-105.42894
8025,2015,4,38.321956,-103.787562
8027,2015,1,38.101994,-105.373515
8029,2015,4,38.861756,-107.864757
8031,2015,2,39.761849,-104.880625
8033,2015,4,37.747602,-108.530383
8035,2015,2,39.326435,-104.926199
8037,2015,2,39.630638,-106.692944
8039,2015,1,39.310817,-104.117928
8041,2015,1,38.827383,-104.527472
8043,2015,1,38.455658,-105.421438
8045,2015,4,39.599352,-107.90978
8047,2015,2,39.861082,-105.528947
8049,2015,2,40.123289,-106.095876
8051,2015,3,38.669679,-107.078108
8053,2015,4,37.811625,-107.383405
8055,2015,2,37.687815,-104.959928
8057,2015,2,40.663432,-106.329248
8059,2015,2,39.58646,-105.245601
8061,2015,4,38.388466,-102.75621
8063,2015,1,39.30534,-102.603023
8065,2015,2,39.204316,-106.349696
8067,2015,4,37.287367,-107.839718
8069,2015,2,40.663091,-105.482131
8071,2015,4,37.318831,-104.04411
8073,2015,2,38.99374,-103.507555
8075,2015,2,40.728091,-103.090464
8077,2015,4,39.019492,-108.461837
8079,2015,4,37.651478,-106.9323
8081,2015,4,40.573984,-108.204521
8083,2015,3,37.338025,-108.595786
8085,2015,4,38.413427,-108.263042
8087,2015,2,40.262354,-103.807092
8089,2015,4,37.88417,-103.72126
8091,2015,4,38.1506,-107.767133
8093,2015,2,39.118914,-105.717648
8095,2015,2,40.594712,-102.345105
8097,2015,3,39.217533,-106.915943
8099,2015,4,37.958181,-102.392161
8101,2015,2,38.170658,-104.489893
8103,2015,4,39.972606,-108.200685
8105,2015,3,37.485763,-106.453214
8107,2015,3,40.48316,-106.985289
8109,2015,2,38.033952,-106.246675
8111,2015,4,37.781075,-107.670257
8113,2015,4,38.009374,-108.427326
8115,2015,2,40.871568,-102.355358
8117,2015,2,39.621023,-106.137555
8119,2015,2,38.871994,-105.182552
8121,2015,2,39.965413,-103.209605
8123,2015,2,40.555794,-104.383649
8125,2015,2,40.000631,-102.422649
9001,2015,3,41.228103,-73.366757
9003,2015,3,41.806053,-72.732916
9005,2015,3,41.791897,-73.235428
9007,2015,3,41.434525,-72.524227
9009,2015,3,41.349717,-72.900204
9011,2015,3,41.47863,-72.103452
9013,2015,3,41.858076,-72.340977
9015,2015,3,41.824999,-71.990702
10001,2015,1,39.097088,-75.502982
10003,2015,1,39.575915,-75.644132
10005,2015,2,38.677511,-75.335495
11001,2015,2,38.904149,-77.017094
12001,2015,1,29.67574,-82.357221
12003,2015,3,30.324442,-82.302284
12005,2015,2,30.237563,-85.631348
12007,2015,3,29.946934,-82.166796
12009,2015,2,28.298276,-80.700384
12011,2015,4,26.19352,-80.476658
12013,2015,2,30.388801,-85.197916
12015,2015,1,26.868826,-81.940858
12017,2015,1,28.843628,-82.524796
12019,2015,3,29.987116,-81.858147
12021,2015,3,26.118713,-81.400884
12023,2015,2,30.221305,-82.623127
12027,2015,1,27.190581,-81.806253
12029,2015,2,29.580899,-83.195666
12031,2015,3,30.335245,-81.648113
12033,2015,3,30.611664,-87.33904
12035,2015,2,29.474894,-81.286362
12037,2015,2,29.810176,-84.799174
12039,2015,3,30.57917,-84.612783
12041,2015,1,29.723456,-82.795801
12043,2015,2,26.95481,-81.19082
12045,2015,2,29.907257,-85.256537
12047,2015,3,30.491102,-82.951049
12049,2015,1,27.492846,-81.82158
12051,2015,2,26.53934,-81.151584
12053,2015,1,28.567911,-82.464835
12055,2015,1,27.342627,-81.340921
12057,2015,1,27.90659,-82.349568
12059,2015,3,30.866222,-85.812959
12061,2015,2,27.700638,-80.574803
12063,2015,3,30.787812,-85.210374
12065,2015,3,30.424558,-83.890859
12067,2015,2,29.990066,-83.17851
12069,2015,1,28.764113,-81.712282
12071,2015,1,26.552134,-81.89225
12073,2015,3,30.45931,-84.2778
12075,2015,1,29.284409,-82.783483
12077,2015,2,30.259849,-84.868581
12079,2015,2,30.447228,-83.470437
12081,2015,1,27.481386,-82.365784
12083,2015,1,29.202805,-82.0431
12085,2015,3,27.079954,-80.398211
12086,2015,5,25.610494,-80.499045
12087,2015,4,25.601043,-81.206777
12089,2015,3,30.605926,-81.764929
12091,2015,3,30.665858,-86.594194
12093,2015,1,27.385592,-80.887388
12095,2015,1,28.514435,-81.323295
12097,2015,2,28.059027,-81.139312
12099,2015,4,26.645763,-80.448673
12101,2015,1,28.302024,-82.455707
12103,2015,1,27.903122,-82.739518
12105,2015,1,27.953115,-81.692783
12107,2015,2,29.606006,-81.740894
12109,2015,2,29.890593,-81.383914
12111,2015,3,27.380775,-80.443364
12113,2015,3,30.703633,-87.014255
12115,2015,1,27.184386,-82.365835
12117,2015,1,28.690079,-81.13198
12119,2015,1,28.714294,-82.074715
12121,2015,2,30.189244,-82.992754
12123,2015,2,30.016943,-83.616417
12125,2015,2,30.05428,-82.366918
12127,2015,2,29.057617,-81.161813
12129,2015,3,30.140378,-84.375136
12131,2015,3,30.631211,-86.176614
12133,2015,2,30.602217,-85.662797
13001,2015,2,31.739712,-82.290103
13003,2015,3,31.300562,-82.883614
13005,2015,2,31.563327,-82.387859
13007,2015,2,31.319622,-84.454857
13009,2015,3,33.059532,-83.255362
13011,2015,2,34.351922,-83.498441
13013,2015,2,33.992009,-83.712303
13015,2015,2,34.240918,-84.838188
13017,2015,2,31.740776,-83.14719
13019,2015,3,31.274308,-83.231906
13021,2015,3,32.808844,-83.694193
13023,2015,3,32.435403,-83.331717
13025,2015,3,31.197334,-81.982978
13027,2015,3,30.833696,-83.588971
13029,2015,2,32.017969,-81.438543
13031,2015,4,32.393408,-81.74381
13033,2015,3,33.063737,-82.00389
13035,2015,3,33.290355,-83.958221
13037,2015,3,31.521279,-84.62629
13039,2015,2,30.916358,-81.636516
13043,2015,3,32.403986,-82.071446
13045,2015,2,33.582237,-85.080527
13047,2015,2,34.899393,-85.137353
13049,2015,4,30.779904,-82.139644
13051,2015,2,31.974756,-81.091768
13053,2015,2,32.347445,-84.788021
13055,2015,3,34.474179,-85.345289
13057,2015,2,34.244317,-84.475057
13059,2015,2,33.952234,-83.36713
13061,2015,3,31.619831,-84.992583
13063,2015,2,33.552242,-84.412977
13065,2015,4,30.917653,-82.702614
13067,2015,2,33.93994,-84.574166
13069,2015,3,31.549245,-82.844938
13071,2015,3,31.189758,-83.769741
13073,2015,2,33.550556,-82.251342
13075,2015,3,31.152935,-83.429552
13077,2015,2,33.352897,-84.762138
13079,2015,3,32.709446,-83.979182
13081,2015,2,31.914753,-83.753338
13083,2015,2,34.852424,-85.506201
13085,2015,2,34.442842,-84.173284
13087,2015,3,30.877961,-84.577744
13089,2015,2,33.770661,-84.226343
13091,2015,3,32.160656,-83.156818
13093,2015,2,32.151995,-83.807167
13095,2015,2,31.535068,-84.214444
13097,2015,2,33.699317,-84.765944
13099,2015,3,31.324191,-84.906723
13101,2015,3,30.7085,-82.836132
13103,2015,3,32.361711,-81.343337
13105,2015,1,34.115017,-82.842057
13107,2015,3,32.5911,-82.299763
13109,2015,3,32.151902,-81.887618
13111,2015,2,34.863837,-84.319287
13113,2015,2,33.412717,-84.493941
13115,2015,3,34.263677,-85.21373
13117,2015,2,34.225143,-84.127336
13119,2015,2,34.375155,-83.227291
13121,2015,2,33.790034,-84.468182
13123,2015,2,34.690541,-84.453984
13125,2015,3,33.227491,-82.606913
13127,2015,3,31.212747,-81.496517
13129,2015,2,34.509667,-84.873862
13131,2015,3,30.875863,-84.244772
13133,2015,3,33.576836,-83.167103
13135,2015,2,33.959101,-84.022938
13137,2015,2,34.635108,-83.526406
13139,2015,2,34.317588,-83.818497
13141,2015,3,33.26922,-83.000465
13143,2015,2,33.795165,-85.220062
13145,2015,3,32.731549,-84.912432
13147,2015,2,34.348733,-82.96329
13149,2015,2,33.290968,-85.139594
13151,2015,2,33.452881,-84.15444
13153,2015,3,32.458381,-83.662856
13155,2015,2,31.604306,-83.277037
13157,2015,2,34.134157,-83.565133
13159,2015,3,33.314905,-83.687892
13161,2015,3,31.811615,-82.636825
13163,2015,3,33.051874,-82.41905
13165,2015,4,32.794563,-81.971524
13167,2015,3,32.689831,-82.661354
13169,2015,3,33.020226,-83.562339
13171,2015,3,33.07446,-84.146721
13173,2015,4,31.038197,-83.063164
13175,2015,3,32.39322,-82.926317
13177,2015,2,31.818419,-84.146681
13179,2015,2,31.807245,-81.457969
13181,2015,1,33.792151,-82.448299
13183,2015,2,31.749563,-81.74287
13185,2015,3,30.83368,-83.268967
13187,2015,2,34.568149,-83.998828
13189,2015,2,33.482464,-82.473188
13191,2015,2,31.482978,-81.370199
13193,2015,2,32.366216,-84.052162
13195,2015,2,34.128486,-83.203637
13197,2015,2,32.359538,-84.529561
13199,2015,3,33.03022,-84.663279
13201,2015,3,31.162908,-84.730386
13205,2015,2,31.22894,-84.192407
13207,2015,3,33.017435,-83.922938
13209,2015,3,32.172108,-82.533349
13211,2015,2,33.593732,-83.492324
13213,2015,2,34.797097,-84.73799
13215,2015,3,32.510197,-84.874946
13217,2015,2,33.544046,-83.855189
13219,2015,2,33.834125,-83.437728
13221,2015,1,33.866806,-83.074081
13223,2015,2,33.920903,-84.866979
13225,2015,3,32.571324,-83.831978
13227,2015,2,34.456621,-84.490256
13229,2015,3,31.353988,-82.210427
13231,2015,3,33.090769,-84.386627
13233,2015,3,33.995961,-85.186826
13235,2015,3,32.238794,-83.481855
13237,2015,3,33.321061,-83.37179
13239,2015,3,31.861487,-85.009317
13241,2015,3,34.883026,-83.404735
13243,2015,3,31.762651,-84.752311
13245,2015,3,33.361487,-82.074998
13247,2015,2,33.652081,-84.02637
13249,2015,2,32.263441,-84.322724
13251,2015,4,32.744751,-81.617585
13253,2015,3,30.933894,-84.867592
13255,2015,3,33.262389,-84.286067
13257,2015,2,34.552914,-83.290216
13259,2015,2,32.073225,-84.834912
13261,2015,2,32.042203,-84.204283
13263,2015,3,32.704603,-84.530029
13265,2015,2,33.559314,-82.875208
13267,2015,2,32.043768,-82.059208
13269,2015,3,32.554667,-84.251426
13271,2015,2,31.913639,-82.931062
13273,2015,2,31.777191,-84.439446
13275,2015,3,30.864616,-83.919783
13277,2015,3,31.457003,-83.525931
13279,2015,2,32.126698,-82.332071
13281,2015,2,34.90265,-83.732158
13283,2015,3,32.409586,-82.570882
13285,2015,3,33.034482,-85.02836
13287,2015,2,31.718232,-83.628567
13289,2015,3,32.665847,-83.425879
13291,2015,2,34.83377,-83.989573
13293,2015,3,32.881837,-84.292281
13295,2015,2,34.735827,-85.305385
13297,2015,2,33.782649,-83.734215
13299,2015,3,31.050881,-82.421507
13301,2015,2,33.419169,-82.688012
13303,2015,3,32.971848,-82.798112
13305,2015,2,31.547845,-81.912376
13307,2015,2,32.046554,-84.553218
13309,2015,3,32.109276,-82.738701
13311,2015,2,34.643677,-83.743713
13313,2015,2,34.801726,-84.968541
13315,2015,3,31.962717,-83.438262
13317,2015,1,33.77904,-82.747922
13319,2015,3,32.804321,-83.175587
13321,2015,2,31.551773,-83.84996
16001,2015,3,43.447861,-116.244456
16003,2015,5,44.884583,-116.431873
16005,2015,3,42.692939,-112.228986
16007,2015,2,42.285833,-111.327445
16009,2015,5,47.218451,-116.633541
16011,2015,3,43.216357,-112.399206
16013,2015,4,43.394482,-113.95529
16015,2015,3,43.987275,-115.715111
16017,2015,5,48.312512,-116.59694
16019,2015,3,43.395171,-111.621878
16021,2015,5,48.773065,-116.524619
16023,2015,4,43.6851,-113.177627
16025,2015,4,43.463396,-114.804427
16027,2015,3,43.623051,-116.708527
16029,2015,2,42.786273,-111.544172
16031,2015,3,42.288635,-113.605498
16033,2015,4,44.286251,-112.36112
16035,2015,5,46.67257,-115.6535
16037,2015,3,44.273341,-114.252251
16039,2015,3,43.394826,-115.470751
16041,2015,3,42.173589,-111.822955
16043,2015,3,44.218091,-111.484429
16045,2015,3,44.061473,-116.398784
16047,2015,5,42.973185,-114.82142
16049,2015,5,45.849237,-115.467376
16051,2015,3,43.796965,-112.318588
16053,2015,4,42.691172,-114.263009
16055,2015,5,47.677113,-116.694918
16057,2015,5,46.81892,-116.730974
16059,2015,3,44.928789,-113.887841
16061,2015,5,46.236328,-116.42376
16063,2015,4,42.986181,-114.153899
16065,2015,3,43.789709,-111.65655
16067,2015,3,42.856937,-113.64001
16069,2015,5,46.333766,-116.760903
16071,2015,3,42.18389,-112.520465
16073,2015,5,42.593063,-116.142655
16075,2015,3,44.00274,-116.748655
16077,2015,3,42.694126,-112.844407
16079,2015,5,47.347694,-115.885092
16081,2015,3,43.760994,-111.211765
16083,2015,4,42.352309,-114.665639
16085,2015,4,44.771532,-115.637875
16087,2015,5,44.448213,-116.79783
17001,2015,3,39.986053,-91.194961
17003,2015,3,37.183683,-89.349506
17005,2015,2,38.885924,-89.436592
17007,2015,2,42.318983,-88.824295
17009,2015,3,39.962069,-90.75031
17011,2015,2,41.401304,-89.528377
17013,2015,2,39.164262,-90.666295
17015,2015,2,42.059084,-89.926485
17017,2015,3,39.969202,-90.245705
17019,2015,2,40.13915,-88.197201
17021,2015,2,39.545524,-89.279593
17023,2015,2,39.332364,-87.791687
17025,2015,1,38.747312,-88.483789
17027,2015,2,38.606423,-89.423136
17029,2015,3,39.51368,-88.220782
17031,2015,2,41.894294,-87.645455
17033,2015,1,39.00373,-87.757172
17035,2015,1,39.273121,-88.240619
17037,2015,2,41.894613,-88.768991
17039,2015,1,40.181499,-88.901853
17041,2015,3,39.766078,-88.222866
17043,2015,2,41.852058,-88.086038
17045,2015,3,39.679037,-87.74711
17047,2015,2,38.417095,-88.047941
17049,2015,1,39.047694,-88.592786
17051,2015,2,39.001125,-89.017923
17053,2015,2,40.594423,-88.224746
17055,2015,1,37.991848,-88.926246
17057,2015,3,40.465688,-90.206793
17059,2015,2,37.768677,-88.227964
17061,2015,2,39.355444,-90.387757
17063,2015,2,41.29241,-88.401055
17065,2015,2,38.085226,-88.539005
17067,2015,3,40.405792,-91.167988
17069,2015,2,37.517852,-88.266148
17071,2015,3,40.815141,-90.93848
17073,2015,2,41.350021,-90.130838
17075,2015,1,40.748867,-87.833601
17077,2015,1,37.786096,-89.381212
17079,2015,1,39.004874,-88.150763
17081,2015,1,38.30078,-88.92421
17083,2015,2,39.080192,-90.361365
17085,2015,2,42.362391,-90.211471
17087,2015,2,37.460815,-88.882962
17089,2015,2,41.939594,-88.42804
17091,2015,1,41.139494,-87.861125
17093,2015,2,41.58814,-88.430626
17095,2015,3,40.930941,-90.213761
17097,2015,2,42.326444,-87.436118
17099,2015,2,41.343341,-88.885931
17101,2015,2,38.718954,-87.730221
17103,2015,2,41.747442,-89.299351
17105,2015,2,40.894376,-88.552852
17107,2015,3,40.12907,-89.365308
17109,2015,3,40.455789,-90.677579
17111,2015,2,42.324298,-88.452245
17113,2015,1,40.494559,-88.844539
17115,2015,3,39.860237,-88.961529
17117,2015,2,39.2659,-89.926344
17119,2015,2,38.827082,-89.900195
17121,2015,1,38.648396,-88.920221
17123,2015,2,41.031119,-89.342371
17125,2015,3,40.236993,-89.913575
17127,2015,2,37.216119,-88.705658
17129,2015,3,40.022569,-89.794133
17131,2015,3,41.204791,-90.741433
17133,2015,3,38.277983,-90.179078
17135,2015,2,39.228092,-89.478007
17137,2015,3,39.716806,-90.202277
17139,2015,3,39.636896,-88.625726
17141,2015,2,42.041884,-89.320176
17143,2015,2,40.785999,-89.767358
17145,2015,1,38.084385,-89.368487
17147,2015,2,40.009056,-88.592328
17149,2015,3,39.625106,-90.889034
17151,2015,2,37.417169,-88.542374
17153,2015,2,37.215615,-89.127755
17155,2015,2,41.19894,-89.298386
17157,2015,2,38.056515,-89.82121
17159,2015,2,38.71155,-88.085698
17161,2015,2,41.468404,-90.572203
17163,2015,2,38.470198,-89.928546
17165,2015,2,37.751653,-88.545031
17167,2015,3,39.756378,-89.662311
17169,2015,3,40.156905,-90.613464
17171,2015,3,39.63698,-90.477759
17173,2015,2,39.384926,-88.798862
17175,2015,2,41.096908,-89.797411
17177,2015,2,42.349726,-89.665994
17179,2015,2,40.508074,-89.51626
17181,2015,2,37.475104,-89.252875
17183,2015,2,40.18674,-87.726772
17185,2015,3,38.445821,-87.839167
17187,2015,3,40.850441,-90.620223
17189,2015,2,38.353141,-89.417187
17191,2015,2,38.431948,-88.432129
17193,2015,2,38.087372,-88.178585
17195,2015,2,41.750571,-89.910957
17197,2015,2,41.448474,-87.978456
17199,2015,2,37.730353,-88.930018
17201,2015,2,42.337396,-89.161205
17203,2015,2,40.789596,-89.210301
18001,2015,2,40.745733,-84.936131
18003,2015,2,41.091855,-85.07223
18005,2015,3,39.205843,-85.897999
18007,2015,2,40.608253,-87.315479
18009,2015,2,40.472672,-85.32373
18011,2015,3,40.050892,-86.469014
18013,2015,3,39.192585,-86.23941
18015,2015,2,40.58498,-86.565141
18017,2015,2,40.753799,-86.355169
18019,2015,3,38.476217,-85.711122
18021,2015,3,39.393951,-87.115837
18023,2015,3,40.305944,-86.477567
18025,2015,3,38.289433,-86.440871
18027,2015,3,38.696155,-87.076988
18029,2015,3,39.151491,-84.97346
18031,2015,2,39.30598,-85.499831
18033,2015,2,41.401189,-85.000185
18035,2015,2,40.227165,-85.398856
18037,2015,3,38.373344,-86.873385
18039,2015,3,41.600693,-85.863986
18041,2015,2,39.639655,-85.185032
18043,2015,3,38.317937,-85.911474
18045,2015,2,40.121282,-87.234806
18047,2015,2,39.409762,-85.066964
18049,2015,2,41.050384,-86.265006
18051,2015,2,38.317413,-87.580566
18053,2015,2,40.515758,-85.654946
18055,2015,3,39.0486,-87.005245
18057,2015,2,40.04987,-86.020586
18059,2015,2,39.822604,-85.772904
18061,2015,3,38.18644,-86.103681
18063,2015,3,39.768749,-86.510287
18065,2015,2,39.929576,-85.397338
18067,2015,2,40.483537,-86.114118
18069,2015,2,40.826394,-85.478598
18071,2015,3,38.911957,-86.042516
18073,2015,2,41.017688,-87.118814
18075,2015,2,40.434972,-85.00338
18077,2015,3,38.783604,-85.44009
18079,2015,3,38.996234,-85.628111
18081,2015,3,39.495986,-86.0946
18083,2015,3,38.688663,-87.420182
18085,2015,2,41.244293,-85.861575
18087,2015,3,41.642468,-85.426302
18089,2015,1,41.472239,-87.374337
18091,2015,2,41.549011,-86.744729
18093,2015,3,38.839815,-86.48782
18095,2015,2,40.166203,-85.722454
18097,2015,3,39.782976,-86.135794
18099,2015,2,41.325003,-86.269036
18101,2015,3,38.705322,-86.801847
18103,2015,2,40.772881,-86.044259
18105,2015,3,39.160751,-86.523325
18107,2015,3,40.040296,-86.892715
18109,2015,3,39.482646,-86.447457
18111,2015,1,40.962399,-87.402172
18113,2015,2,41.400794,-85.41785
18115,2015,3,38.940527,-84.964299
18117,2015,3,38.547381,-86.489257
18119,2015,3,39.317339,-86.838845
18121,2015,3,39.77425,-87.19695
18123,2015,3,38.081436,-86.62654
18125,2015,3,38.397898,-87.232532
18127,2015,2,41.509922,-87.071308
18129,2015,2,38.027614,-87.868653
18131,2015,2,41.045272,-86.692538
18133,2015,3,39.665545,-86.853325
18135,2015,2,40.164414,-85.005004
18137,2015,3,39.10023,-85.260541
18139,2015,2,39.622312,-85.466527
18141,2015,2,41.617699,-86.288159
18143,2015,3,38.679431,-85.751898
18145,2015,2,39.524135,-85.792174
18147,2015,3,38.009789,-87.010645
18149,2015,2,41.28322,-86.64757
18151,2015,2,41.643437,-85.002467
18153,2015,3,39.089225,-87.415843
18155,2015,3,38.825846,-85.029679
18157,2015,2,40.38926,-86.893943
18159,2015,2,40.310229,-86.056207
18161,2015,2,39.623111,-84.925152
18163,2015,2,38.02007,-87.586166
18165,2015,3,39.854045,-87.462071
18167,2015,3,39.429143,-87.390375
18169,2015,2,40.843717,-85.795175
18171,2015,2,40.352658,-87.375847
18173,2015,2,38.097764,-87.272023
18175,2015,3,38.600613,-86.104751
18177,2015,2,39.863091,-85.006735
18179,2015,2,40.735273,-85.212974
18181,2015,2,40.75095,-86.864293
18183,2015,2,41.136426,-85.501892
19001,2015,2,41.328528,-94.478164
19003,2015,2,41.021656,-94.696906
19005,2015,3,43.274964,-91.382751
19007,2015,2,40.744683,-92.870345
19009,2015,2,41.679178,-94.904312
19011,2015,2,42.092547,-92.05763
19013,2015,1,42.472888,-92.306059
19015,2015,1,42.038601,-93.939138
19017,2015,2,42.78089,-92.327586
19019,2015,2,42.470328,-91.838666
19021,2015,2,42.741522,-95.141433
19023,2015,1,42.734708,-92.780066
19025,2015,1,42.38617,-94.643683
19027,2015,1,42.039492,-94.867647
19029,2015,2,41.333824,-94.933302
19031,2015,2,41.772355,-91.13219
19033,2015,1,43.075171,-93.251266
19035,2015,2,42.742738,-95.633262
19037,2015,2,43.059741,-92.31721
19039,2015,2,41.029191,-93.784096
19041,2015,2,43.079822,-95.149726
19043,2015,2,42.840998,-91.323511
19045,2015,2,41.898073,-90.534243
19047,2015,1,42.043119,-95.38909
19049,2015,1,41.685321,-94.040707
19051,2015,2,40.748089,-92.410345
19053,2015,2,40.736379,-93.78458
19055,2015,2,42.473003,-91.359443
19057,2015,3,40.915339,-91.186925
19059,2015,2,43.389611,-95.196057
19061,2015,2,42.463481,-90.878771
19063,2015,2,43.377984,-94.66937
19065,2015,2,42.86445,-91.839373
19067,2015,2,43.052741,-92.787367
19069,2015,1,42.736549,-93.271425
19071,2015,2,40.743726,-95.599516
19073,2015,1,42.042494,-94.388703
19075,2015,1,42.403323,-92.790261
19077,2015,1,41.683573,-94.501272
19079,2015,1,42.390768,-93.709198
19081,2015,1,43.075411,-93.743697
19083,2015,1,42.389955,-93.241081
19085,2015,1,41.688584,-95.827149
19087,2015,3,40.985864,-91.54427
19089,2015,2,43.365313,-92.321908
19091,2015,1,42.782221,-94.202775
19093,2015,1,42.39186,-95.507421
19095,2015,2,41.683918,-92.059123
19097,2015,2,42.164281,-90.574597
19099,2015,1,41.685686,-93.052971
19101,2015,2,41.00688,-91.967137
19103,2015,2,41.668737,-91.588812
19105,2015,2,42.125118,-91.116914
19107,2015,2,41.331182,-92.167721
19109,2015,1,43.212478,-94.213983
19111,2015,3,40.647588,-91.477157
19113,2015,2,42.077951,-91.597674
19115,2015,3,41.218211,-91.256994
19117,2015,2,41.033344,-93.331467
19119,2015,3,43.38358,-96.207201
19121,2015,2,41.330622,-94.015184
19123,2015,2,41.330797,-92.636366
19125,2015,2,41.331455,-93.093849
19127,2015,1,42.041691,-92.981452
19129,2015,1,41.033703,-95.619101
19131,2015,2,43.348564,-92.784466
19133,2015,1,42.049432,-95.956566
19135,2015,2,41.028847,-92.869642
19137,2015,2,41.021735,-95.15779
19139,2015,2,41.483776,-91.118699
19141,2015,2,43.083746,-95.625624
19143,2015,2,43.378542,-95.633788
19145,2015,2,40.73909,-95.14429
19147,2015,2,43.075854,-94.667297
19149,2015,2,42.737585,-96.215864
19151,2015,2,42.734033,-94.678279
19153,2015,1,41.684281,-93.56972
19155,2015,1,41.340184,-95.544905
19157,2015,2,41.684526,-92.522882
19159,2015,2,40.735334,-94.244251
19161,2015,1,42.387526,-95.105224
19163,2015,2,41.641679,-90.62229
19165,2015,1,41.679014,-95.308917
19167,2015,2,43.082854,-96.177929
19169,2015,1,42.037538,-93.466093
19171,2015,1,42.074848,-92.529412
19173,2015,2,40.737949,-94.697108
19175,2015,2,41.02855,-94.245091
19177,2015,3,40.754117,-91.952943
19179,2015,2,41.031263,-92.409482
19181,2015,2,41.336769,-93.564366
19183,2015,2,41.329401,-91.725052
19185,2015,2,40.739983,-93.332613
19187,2015,1,42.434397,-94.179157
19189,2015,2,43.378124,-93.743488
19191,2015,3,43.292989,-91.850788
19193,2015,1,42.39322,-96.053296
19195,2015,2,43.373491,-93.248533
19197,2015,1,42.733007,-93.734735
20001,2015,3,37.884229,-95.300945
20003,2015,3,38.215114,-95.292046
20005,2015,3,39.532544,-95.313398
20007,2015,5,37.222906,-98.685052
20009,2015,3,38.481239,-98.767837
20011,2015,3,37.8561,-94.850928
20013,2015,3,39.825931,-95.569905
20015,2015,4,37.773681,-96.838762
20017,2015,3,38.298553,-96.594064
20019,2015,4,37.154259,-96.245396
20021,2015,2,37.169392,-94.845698
20023,2015,3,39.789256,-101.727302
20025,2015,4,37.233831,-99.813869
20027,2015,2,39.344964,-97.168853
20029,2015,2,39.487329,-97.64139
20031,2015,3,38.23645,-95.729137
20033,2015,4,37.189071,-99.254089
20035,2015,4,37.234507,-96.837247
20037,2015,2,37.505628,-94.853941
20039,2015,4,39.783542,-100.459708
20041,2015,2,38.867735,-97.157943
20043,2015,2,39.788502,-95.147225
20045,2015,2,38.896573,-95.290529
20047,2015,3,37.883595,-99.304746
20049,2015,3,37.456026,-96.244642
20051,2015,3,38.914596,-99.317329
20053,2015,3,38.700845,-98.205355
20055,2015,3,38.049855,-100.739929
20057,2015,3,37.688365,-99.884734
20059,2015,2,38.558019,-95.278962
20061,2015,3,39.002155,-96.768038
20063,2015,3,38.917239,-100.48736
20065,2015,4,39.349445,-99.880952
20067,2015,4,37.547537,-101.299362
20069,2015,3,37.744513,-100.451716
20071,2015,4,38.480408,-101.805984
20073,2015,3,37.878659,-96.242232
20075,2015,4,37.995244,-101.793689
20077,2015,5,37.188184,-98.06659
20079,2015,3,38.050144,-97.436707
20081,2015,4,37.55855,-100.876869
20083,2015,2,38.087493,-99.898407
20085,2015,3,39.410989,-95.794509
20087,2015,2,39.239644,-95.375314
20089,2015,2,39.77701,-98.222584
20091,2015,2,38.883907,-94.82233
20093,2015,4,37.994461,-101.308136
20095,2015,4,37.552951,-98.144529
20097,2015,3,37.561231,-99.286539
20099,2015,2,37.191468,-95.297473
